,ID,gr_engine_active,sm_active,sm_occupancy,dram_active,fp64_active,fp32_active,fp16_active,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,MCUTL,MUSAM,GUSAM,power_usage,TOTEC,pstate,gpu_temp,memory_temp,sm_clock,run_time,application,sm_app_clock
43,0.0,0.9778043,0.97455287,0.49660707,0.14148594,0.32038376,0.001001022,0.0,69699401.29790495,72547053.76801227,97.55953,17.825754,17.30608,96.87839,158.30008,3536.7548502810423,0.0,34.351048,47.656105,765.0,26.666666666666668,LAMMPS,765
44,0.0,0.9769067,0.97514117,0.49435562,0.14142993,0.3224015,0.001018454,0.0,66907584.24089775,83203435.71421446,97.48379,17.528679,17.125187,96.85037,156.02834,3530.780456359102,0.0,34.277805,47.570076,750.0,27.0,LAMMPS,750
45,0.0,0.97972965,0.97498506,0.49904338,0.13324916,0.3144747,0.0010096387,0.0,46340959.6939759,71105197.19036144,97.82651,16.731085,16.309397,97.179276,152.27924,3659.4965291566264,0.0,33.831806,47.36675,735.0,29.0,LAMMPS,735
46,0.0,0.9777333,0.9750754,0.49801442,0.13190004,0.31489667,0.0010014416,0.0,57171149.55886593,80060055.64440173,97.89476,16.600674,16.298414,97.198944,150.63548,3608.1068846708313,0.0,33.74964,47.358,720.0,28.0,LAMMPS,720
47,0.0,0.97878313,0.9769962,0.49882102,0.13163541,0.31836033,0.0010094697,0.0,52679478.95975379,71116006.54214016,97.94081,16.556818,15.983428,97.29072,149.66496,3610.359960227273,0.0,33.619793,47.271782,705.0,28.666666666666668,LAMMPS,705
48,0.0,0.9755379,0.97372204,0.49718767,0.1258837,0.31100133,0.0010105728,0.0,97271430.6753304,63616698.369163,97.79295,15.794273,15.323348,97.08282,145.92851,3659.5201339207047,0.0,33.338326,47.15903,690.0,29.0,LAMMPS,690
49,0.0,0.97931397,0.97548884,0.50035983,0.122428074,0.30729428,0.0010271098,0.0,44934431.63489287,83451774.28246611,98.06471,15.389593,14.8788805,97.341934,143.85051,3680.6189838216005,0.0,33.112373,47.044163,675.0,29.666666666666668,LAMMPS,675
50,0.0,0.97760016,0.97624177,0.49874353,0.12122237,0.3152375,0.0010388602,0.0,58235504.28583765,68897498.20725389,97.99309,15.221071,14.644215,97.247406,142.58447,3710.0357137305696,0.0,32.98748,47.012955,660.0,30.0,LAMMPS,660
51,0.0,0.9767132,0.9738062,0.49761716,0.11885916,0.3175459,0.0010008536,0.0,60302109.44046095,83282759.25650875,98.1114,15.033291,14.3755865,97.3073,141.9921,3739.4621762697393,0.0,32.86214,46.837814,645.0,31.0,LAMMPS,645
52,0.0,0.9821585,0.9785384,0.5018068,0.10803741,0.2944142,0.0010277671,0.0,45853880.456999615,61637613.29618203,98.36444,13.792132,13.267258,97.555725,135.03772,3865.2206833783266,0.0,32.31932,46.62399,630.0,32.333333333333336,LAMMPS,630
53,0.0,0.9812499,0.9776537,0.5044809,0.10783571,0.295688,0.001050135,0.0,42349498.62244505,56488977.529116854,98.370224,13.626687,13.098727,97.54917,134.5547,3876.9481920555345,0.0,32.1936,46.61165,615.0,33.0,LAMMPS,615
54,0.0,0.9804309,0.9774462,0.5010641,0.10575649,0.3011191,0.0010568703,0.0,46048607.61374046,70717779.02709924,98.44237,13.429008,12.90229,97.58969,133.05782,3889.4961854961834,0.0,32.058014,46.52023,600.0,33.333333333333336,LAMMPS,600
55,0.0,0.9831831,0.98022145,0.5038917,0.10387719,0.30303723,0.0010517306,0.0,52912860.46408634,67350575.44585039,98.45218,13.188314,12.676219,97.603645,132.0978,3923.226976181615,0.0,31.940826,46.37328,585.0,33.666666666666664,LAMMPS,585
56,0.0,0.98288405,0.9769592,0.50066656,0.10300926,0.3043794,0.0010351982,0.0,55038622.69803631,74729261.92219341,98.4246,12.998888,12.529455,97.60467,130.66917,3951.86983364209,0.0,31.771397,46.299,570.0,34.0,LAMMPS,570
57,0.0,0.984557,0.9790868,0.50200367,0.10203738,0.30667937,0.0010388421,0.0,50106858.26932942,50918033.288750455,98.518875,12.858556,12.30011,97.63979,129.80469,3957.607048002931,0.0,31.66691,46.23012,555.0,34.333333333333336,LAMMPS,555
58,0.0,0.98026854,0.9769486,0.50157297,0.09936485,0.30847844,0.001046729,0.0,60181956.46081956,75289779.04565062,98.392525,12.608555,12.140187,97.560745,127.92198,3978.0265294751975,0.0,31.560747,46.234722,540.0,35.0,LAMMPS,540
59,0.0,0.98175603,0.9784689,0.50429755,0.097865835,0.31105804,0.0010125131,0.0,60295485.727841504,72682437.09697601,98.50434,12.345846,11.913451,97.66319,127.211395,4031.468349669795,0.0,31.440737,46.005215,525.0,36.0,LAMMPS,525
60,0.0,0.9820554,0.9773385,0.5035982,0.09604586,0.31169507,0.0009921287,0.0,71715849.64647502,65187310.37474333,98.46851,12.083162,11.604381,97.60849,125.843994,4029.441123887748,0.0,31.345654,46.11499,510.0,36.0,LAMMPS,510
