,ID,gr_engine_active,sm_active,sm_occupancy,tensor_activity,dram_active,fp64_active,fp32_active,fp16_active,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,mem_util_samples,gpu_util_samples,power_usage,total_energy_consumption,pstate,gpu_temp,memory_temp,sm_clock,run_time,application,sm_app_clock
209,0.0,0.9920478,0.9629943,0.8585182,0.0,0.74396557,0.21837859,0.6734876,0.0,27777378.420650095,118832588.10707457,95.78011,89.426384,88.48566,94.703636,283.47733,1690.3957093690249,0.0,36.827915,51.956024,1020.0,4.633333333333333,fft,1020
210,0.0,0.99132204,0.9634859,0.8583936,0.0,0.73373634,0.21958946,0.67527497,0.0,43571611.949152544,113322452.09416196,95.57439,88.19021,87.51789,94.608284,280.1126,1695.3064369114877,0.0,36.73258,51.694916,1005.0,4.676666666666667,fft,1005
211,0.0,0.9945262,0.96659553,0.86068916,0.0,0.7265075,0.2196648,0.6784869,0.0,30445980.058052436,71964965.97378278,96.455055,87.29775,87.20974,95.31648,279.327,1692.010670411985,0.0,36.685394,51.71161,990.0,4.6866666666666665,fft,990
212,0.0,0.99563587,0.9701109,0.8636432,0.0,0.71829575,0.22024399,0.6817782,0.0,22175446.74676525,81318137.51940851,95.87985,85.841034,85.687614,94.77634,276.98938,1697.0522088724583,0.0,36.512016,51.71904,975.0,4.75,fft,975
213,0.0,0.9956898,0.9678996,0.86149997,0.0,0.7087318,0.22228467,0.6812774,0.0,29635594.578467153,71858452.21532847,96.02372,84.91606,84.35949,95.07847,273.24603,1708.4903357664232,0.0,36.39781,51.406933,960.0,4.786666666666666,fft,960
214,0.0,0.9974675,0.96716243,0.86016244,0.0,0.69862634,0.22178158,0.6811751,0.0,17601147.019855596,56509988.18592058,96.386284,83.841156,83.469315,95.43682,271.4619,1714.0978501805055,0.0,36.261734,51.373646,945.0,4.853333333333333,fft,945
215,0.0,0.9942057,0.9703635,0.86278015,0.0,0.68604255,0.22092375,0.68400353,0.0,23766205.976950355,74550172.90780142,96.200356,82.53901,82.38475,95.35461,267.6111,1717.3652180851063,0.0,36.205673,51.375885,930.0,4.99,fft,930
216,0.0,0.99238056,0.9673274,0.8603221,0.0,0.67506194,0.22236814,0.6825398,0.0,32504679.061946902,86665880.62123893,96.155754,81.467255,80.534515,95.24425,265.67838,1725.5565663716816,0.0,36.044247,51.16637,915.0,4.993333333333333,fft,915
217,0.0,0.9936661,0.970247,0.86295825,0.0,0.6651635,0.22210434,0.68501914,0.0,49075378.30086956,47956806.45391304,96.6,80.337395,79.973915,95.60174,263.5388,1720.1905373913044,0.0,36.046955,51.088696,900.0,5.033333333333333,fft,900
218,0.0,0.99518305,0.9700983,0.863278,0.0,0.65638644,0.22237627,0.68522036,0.0,24310436.61355932,72280043.98813559,96.29661,78.715256,78.68136,95.24746,258.1279,1728.9013457627118,0.0,35.82034,51.069492,885.0,5.086666666666667,fft,885
219,0.0,0.99607205,0.9685712,0.8607102,0.0,0.6445561,0.22260134,0.6842998,0.0,28920319.470686767,74053417.30485763,96.40034,77.93803,76.97488,95.443886,256.15204,1728.907824120603,0.0,35.63819,50.84422,870.0,5.170000000000001,fft,870
220,0.0,0.9965453,0.9733361,0.86555356,0.0,0.6348863,0.22252883,0.68796045,0.0,19585695.247116968,76564290.74958813,96.266884,76.41845,75.970345,95.448105,253.1845,1745.413317957166,0.0,35.60132,50.983524,855.0,5.323333333333333,fft,855
221,0.0,0.9960256,0.9702512,0.8623312,0.0,0.6231536,0.2213296,0.6860608,0.0,22476309.7872,69787643.3664,96.7296,75.3296,74.8,95.64,249.70352,1747.12316,0.0,35.4864,50.8416,840.0,5.32,fft,840
222,0.0,0.9960505,0.9689811,0.861735,0.0,0.61338645,0.22293217,0.685735,0.0,24912900.324921135,62797255.126182966,96.433754,74.31072,73.2918,95.31861,247.80026,1750.9052507886436,0.0,35.422714,50.660885,825.0,5.406666666666666,fft,825
223,0.0,0.99421895,0.96518636,0.8579332,0.0,0.5995528,0.22189441,0.6818882,0.0,28490624.677018635,88155588.32608695,96.53106,72.391304,72.3618,95.56056,243.00758,1745.0591304347827,0.0,35.279503,50.586956,810.0,5.466666666666666,fft,810
224,0.0,0.99876577,0.972433,0.86478585,0.0,0.5898028,0.22277349,0.6861217,0.0,16044879.848998459,39071564.20801233,97.12327,71.86441,70.92142,96.13559,240.57578,1762.7824437596303,0.0,35.152542,50.422188,795.0,5.573333333333333,fft,795
225,0.0,0.997642,0.97095317,0.86384135,0.0,0.57936555,0.22329608,0.68599546,0.0,17887061.41691843,60938403.68731118,96.74471,70.086105,69.73112,95.773415,238.1172,1765.74866163142,0.0,35.02115,50.28399,780.0,5.666666666666667,fft,780
226,0.0,0.99562293,0.9657707,0.86021566,0.0,0.56347513,0.22084917,0.6796953,0.0,20095857.4147813,90983724.50075415,96.52187,68.50679,68.004524,95.70438,233.41003,1772.8107315233788,0.0,34.77979,50.20664,765.0,5.783333333333334,fft,765
227,0.0,0.99586856,0.96770287,0.8624443,0.0,0.5535843,0.22014858,0.68163,0.0,28196396.152857143,70000394.28857143,96.91,67.46286,67.057144,95.85286,231.17453,1778.7058485714285,0.0,34.695713,50.048573,750.0,5.830000000000001,fft,750
228,0.0,0.9948866,0.96701247,0.86244535,0.0,0.54008853,0.22121438,0.67980915,0.0,22444955.857538037,78229020.24896266,97.17566,66.258644,66.1881,96.203316,226.8936,1789.5444370677733,0.0,34.60581,50.139694,735.0,5.97,fft,735
229,0.0,0.99681133,0.9672507,0.8630179,0.0,0.53061986,0.2208788,0.680584,0.0,17456850.49586777,49950605.91597796,97.243805,65.33609,64.38292,96.12397,224.67087,1800.283209366391,0.0,34.47934,49.93526,720.0,6.043333333333334,fft,720
230,0.0,0.9973755,0.96772677,0.86408615,0.0,0.51916826,0.21996905,0.6797685,0.0,15993984.752355317,43025143.89502019,97.153435,63.38358,63.37012,96.16689,220.89929,1807.6498492597577,0.0,34.37685,49.84657,705.0,6.166666666666667,fft,705
231,0.0,0.9953303,0.96763825,0.86439055,0.0,0.50583094,0.22098297,0.67878896,0.0,24011488.905635647,76044851.81389253,96.95282,62.300133,61.70904,95.99345,217.50693,1815.7218597640892,0.0,34.26081,49.816513,690.0,6.303333333333334,fft,690
232,0.0,0.9971453,0.9645772,0.8623022,0.0,0.494035,0.21871336,0.6742374,0.0,15257795.28923476,51188449.94941634,97.03372,60.90532,60.507133,96.131,214.81813,1822.582616083009,0.0,33.910507,49.597923,675.0,6.406666666666666,fft,675
233,0.0,0.99576133,0.96604776,0.8640163,0.0,0.48292336,0.22001885,0.67626756,0.0,23608085.180904523,60330871.27512563,97.36432,59.731155,59.556534,96.340454,212.18643,1829.1370452261306,0.0,33.173367,48.93216,660.0,6.536666666666666,fft,660
234,0.0,0.9970223,0.96838,0.8663119,0.0,0.47419307,0.22095297,0.67962873,0.0,26140585.985148516,38842416.22648515,97.82302,59.02723,58.08416,96.69554,209.50433,1843.6721881188118,0.0,33.590347,49.38985,645.0,6.646666666666667,fft,645
235,0.0,0.99755245,0.96583235,0.86534137,0.0,0.45845598,0.21879975,0.6719807,0.0,15961900.5946924,59241452.13389626,97.31604,56.806995,56.837154,96.37636,204.78429,1853.041886610374,0.0,33.563328,49.22919,630.0,6.843333333333334,fft,630
236,0.0,0.99638563,0.96452004,0.86436677,0.0,0.44872522,0.21883844,0.6729057,0.0,17426396.409198113,72579759.37971698,97.40566,55.847878,55.81722,96.36085,202.75389,1864.3853278301885,0.0,33.48703,49.24882,615.0,6.936666666666667,fft,615
237,0.0,0.99641156,0.9671422,0.8670451,0.0,0.43913296,0.21935838,0.67629015,0.0,19159816.442774568,58524885.06358381,97.35491,54.993065,54.00231,96.33642,200.179,1879.2364057803468,0.0,33.46243,49.202312,600.0,7.086666666666666,fft,600
238,0.0,0.9968542,0.96741456,0.86736107,0.0,0.42939293,0.219664,0.67803985,0.0,17072912.33712984,68805620.48519363,97.61048,53.480637,53.130978,96.52278,197.75563,1893.6693735763097,0.0,32.67426,48.56492,585.0,7.243333333333333,fft,585
239,0.0,0.9975403,0.968012,0.86815035,0.0,0.41971567,0.22209041,0.67964053,0.0,17888573.624183007,48807523.03267974,97.65795,52.263615,52.263615,96.68301,194.98683,1896.7778562091503,0.0,33.15795,48.954247,570.0,7.35,fft,570
240,0.0,0.9971257,0.96965814,0.87010545,0.0,0.40917572,0.22278062,0.68172526,0.0,16491720.78168264,59607609.1884984,97.74441,51.30245,50.387646,96.8541,192.67224,1913.3399946751863,0.0,33.084133,48.8115,555.0,7.523333333333333,fft,555
241,0.0,0.9972263,0.9705026,0.8711397,0.0,0.39920646,0.22146194,0.68340665,0.0,19332250.30865485,53764083.36183525,97.706985,49.61314,49.437958,96.82795,189.46321,1924.634495307612,0.0,32.98957,48.691345,540.0,7.706666666666667,fft,540
242,0.0,0.99958056,0.9714215,0.8723131,0.0,0.38972238,0.22309017,0.68514186,0.0,11524994.529888552,25853717.23302938,98.018234,48.588654,48.588654,96.76393,186.93575,1944.6165521783182,0.0,33.036472,48.577507,525.0,7.859999999999999,fft,525
243,0.0,0.9962555,0.9705259,0.87203693,0.0,0.3779002,0.22236827,0.68512374,0.0,17037169.21257485,65897760.08383234,97.851295,47.526947,46.54491,96.87824,184.26494,1961.3484401197607,0.0,32.94511,48.703594,510.0,8.08,fft,510
244,0.0,0.99920034,0.94358486,0.8867527,0.0,0.74044585,0.0,0.076287,0.0,16968138.550541516,38357113.23285198,96.66968,90.48556,90.31408,95.696754,324.23932,2906.423848375451,0.0,40.391697,54.931408,1410.0,13.06,spmv,1410
245,0.0,0.9986319,0.9418681,0.8850623,0.0,0.73896337,0.0,0.07682417,0.0,16733573.465201465,36857203.62637363,96.347984,90.10989,89.53663,95.31502,316.18237,2827.232802197802,0.0,39.912086,54.695972,1395.0,12.97,spmv,1395
246,0.0,0.99852556,0.9439507,0.8869106,0.0,0.7385985,0.0,0.077932484,0.0,16842366.49087591,36941306.73175182,96.63869,90.44708,89.84306,95.66058,309.57248,2789.7656240875917,0.0,39.492702,54.614964,1380.0,13.073333333333332,spmv,1380
247,0.0,0.9989376,0.94381833,0.8866055,0.0,0.7378881,0.0,0.07892294,0.0,18106755.69908257,46273586.00917431,96.43303,90.54862,89.57248,95.68073,303.52698,2729.827500917431,0.0,39.029358,54.431194,1365.0,13.003333333333332,spmv,1365
248,0.0,0.99805117,0.94371116,0.8865466,0.0,0.7366106,0.0,0.07960512,0.0,16539377.294332724,37257189.48994516,97.33455,91.155396,90.13711,96.28153,300.57877,2714.200096892139,0.0,38.80256,54.35832,1350.0,13.08,spmv,1350
249,0.0,0.9991384,0.9416849,0.8843552,0.0,0.7361166,0.0,0.07991621,0.0,16370277.97996357,40007765.92349727,97.14026,90.60109,89.812386,96.0,292.7781,2655.6462786885245,0.0,38.209473,54.13297,1335.0,13.046666666666669,spmv,1335
250,0.0,0.99726534,0.94260484,0.8849518,0.0,0.7349332,0.0,0.080959186,0.0,17114150.866419297,41319826.62894249,96.96846,90.760666,89.83673,96.05937,286.68225,2614.3985269016694,0.0,37.749535,53.935066,1320.0,13.08,spmv,1320
251,0.0,0.99640805,0.94063205,0.883153,0.0,0.7342386,0.0,0.081821494,0.0,18059028.20218579,51225272.382513665,96.87431,90.37158,89.708565,95.821495,285.49164,2594.1766429872496,0.0,37.510017,53.883423,1305.0,13.043333333333337,spmv,1305
252,0.0,0.9990926,0.94334483,0.88549906,0.0,0.73606896,0.0,0.08299092,0.0,16280354.444646098,34913654.15789474,97.21597,91.0,90.14338,96.25771,283.61133,2585.961081669692,0.0,37.41379,53.912884,1290.0,13.13,spmv,1290
253,0.0,0.99891806,0.94235754,0.88437617,0.0,0.7351229,0.0,0.08393296,0.0,17194256.582867783,42529796.99255121,96.87524,90.2663,89.655495,95.832405,275.84448,2535.0654860335194,0.0,36.860336,53.66294,1275.0,13.206666666666663,spmv,1275
254,0.0,0.9952527,0.9397127,0.88185453,0.0,0.73294544,0.0,0.084758185,0.0,16468629.261818182,42850667.90181818,96.74545,90.034546,89.5,95.63636,274.04382,2520.9237763636365,0.0,36.70909,53.598183,1260.0,13.11,spmv,1260
255,0.0,0.99968547,0.94218546,0.88376546,0.0,0.73536,0.0,0.085956365,0.0,16711876.527272727,39557887.92545454,97.24909,90.634544,90.167274,96.27818,271.7392,2485.3278472727275,0.0,36.53091,53.523636,1245.0,13.07,spmv,1245
256,0.0,0.99903935,0.9411735,0.8826136,0.0,0.7352057,0.0,0.08690698,0.0,16597095.95527728,42911358.193202145,96.98748,90.20751,89.683365,95.72809,268.29492,2468.1702665474063,0.0,36.273705,53.432915,1230.0,13.163333333333332,spmv,1230
257,0.0,0.9978241,0.9394237,0.8808241,0.0,0.73354936,0.0,0.08785099,0.0,16894096.254937164,45494272.592459604,97.15799,90.01616,89.98205,96.1149,265.30066,2450.9269120287254,0.0,36.089767,53.36984,1215.0,13.216666666666669,spmv,1215
258,0.0,0.99618876,0.9377913,0.8789492,0.0,0.7320581,0.0,0.08871325,0.0,17052009.484573502,39866459.056261346,96.84573,89.74229,89.715065,95.88385,260.91553,2401.922834845735,0.0,35.75499,53.24138,1200.0,13.066666666666668,spmv,1200
259,0.0,0.99901116,0.94148415,0.88221043,0.0,0.7340373,0.0,0.09007821,0.0,16579481.41527002,34484110.19553073,97.15084,89.94227,89.86034,96.156425,259.35257,2390.4787206703913,0.0,35.685287,53.320297,1185.0,13.133333333333333,spmv,1185
260,0.0,0.99997216,0.9405751,0.88114285,0.0,0.73432285,0.0,0.091293134,0.0,15719261.011131726,35234184.768089056,96.94805,89.78479,89.7013,95.95733,255.6347,2386.3849591836733,0.0,35.506493,53.230057,1170.0,13.353333333333332,spmv,1170
261,0.0,0.9976757,0.9398442,0.880279,0.0,0.7325725,0.0,0.09253442,0.0,17901911.51811594,49715582.01449275,96.72464,89.715576,89.702896,95.76087,251.6304,2330.8650489130437,0.0,35.211956,53.134056,1155.0,13.03,spmv,1155
262,0.0,0.99857867,0.9388277,0.87909925,0.0,0.7323371,0.0,0.09371348,0.0,18368001.02621723,55319994.67415731,96.87266,89.754684,89.754684,95.89139,250.61475,2326.8396086142325,0.0,35.237827,53.217228,1140.0,13.079999999999998,spmv,1140
263,0.0,0.99811625,0.93899286,0.8789696,0.0,0.7318086,0.0,0.09481216,0.0,17567442.545617174,44996205.92128801,96.527725,89.445435,89.42397,95.58498,248.16283,2313.5761574239714,0.0,35.014313,53.091236,1125.0,13.093333333333334,spmv,1125
264,0.0,0.9973285,0.938539,0.87840474,0.0,0.7308802,0.0,0.09581851,0.0,16693530.528130671,41678682.40653358,97.03085,89.9147,89.85481,96.219604,246.55708,2291.5778693284938,0.0,34.887478,53.114338,1110.0,13.056666666666668,spmv,1110
265,0.0,0.9990738,0.93896127,0.87856644,0.0,0.7318118,0.0,0.097083025,0.0,16712597.568265682,42180107.37638377,96.660515,89.67343,89.295204,95.69742,245.1114,2284.9642029520296,0.0,34.734318,53.02583,1095.0,13.136666666666663,spmv,1095
266,0.0,0.9961179,0.9354991,0.87489504,0.0,0.72807366,0.0,0.097685084,0.0,16581285.720073665,45743324.09208103,97.01657,89.87661,88.91528,96.04236,244.12988,2282.012891344383,0.0,34.67035,52.968693,1080.0,13.13,spmv,1080
267,0.0,0.9964567,0.93605596,0.87526536,0.0,0.72784656,0.0,0.09881047,0.0,18120621.146209385,58838831.166064985,96.75451,89.65343,88.69495,95.781586,244.0169,2282.2733898916963,0.0,34.137184,52.465706,1065.0,13.106666666666667,spmv,1065
268,0.0,0.9980411,0.9355947,0.87453747,0.0,0.72806966,0.0,0.1002125,0.0,16868846.40714286,40777188.366071425,96.76071,89.57321,88.71607,95.78571,243.03581,2271.411523214286,0.0,34.526787,52.798214,1050.0,13.103333333333332,spmv,1050
269,0.0,0.9981447,0.93561846,0.8741013,0.0,0.725519,0.0,0.10169078,0.0,16405787.93670886,37373099.96383364,96.90054,88.86438,88.86438,95.918625,243.66658,2283.3879403254973,0.0,34.603977,52.83544,1035.0,13.153333333333334,spmv,1035
270,0.0,0.9978757,0.9352577,0.87347746,0.0,0.72452796,0.0,0.1027964,0.0,16995598.2990991,47873751.58738739,96.936935,88.87027,88.84865,95.9982,242.21812,2272.3788486486487,0.0,34.5027,52.86126,1020.0,13.113333333333332,spmv,1020
271,0.0,0.99851,0.9356189,0.87351,0.0,0.7225989,0.0,0.10393285,0.0,15579928.050816696,37732234.1814882,97.19419,88.89292,88.27405,95.97278,242.45929,2275.2585970961886,0.0,34.548096,52.831215,1005.0,13.19,spmv,1005
272,0.0,0.9976198,0.9346829,0.87203604,0.0,0.71995854,0.0,0.10527748,0.0,16578934.201801801,46035482.452252254,96.547745,88.48829,87.437836,95.46847,241.23485,2272.4978846846843,0.0,34.493694,52.754955,990.0,13.223333333333334,spmv,990
273,0.0,0.9981915,0.93460286,0.871883,0.0,0.7193032,0.0,0.106684394,0.0,16978447.88829787,40730060.13120567,96.81206,88.53014,87.71454,95.817375,240.73067,2276.667244680851,0.0,34.485817,52.817375,975.0,13.2,spmv,975
274,0.0,0.99977976,0.934778,0.87119186,0.0,0.71599823,0.0,0.10786146,0.0,15356162.573712256,33521397.705150977,97.087036,88.012436,87.873886,96.20426,240.75,2271.028579040853,0.0,34.451153,52.735348,960.0,13.266666666666666,spmv,960
275,0.0,0.998355,0.9343892,0.8701351,0.0,0.7120541,0.0,0.10887207,0.0,15702540.142342342,41818403.216216214,97.064865,87.94775,86.98198,96.0973,239.01613,2269.47350990991,0.0,34.396397,52.745945,945.0,13.253333333333332,spmv,945
276,0.0,0.99348116,0.93190926,0.8674332,0.0,0.7043168,0.0,0.109712325,0.0,17580937.523972604,54314242.96575342,97.037674,87.071915,86.96062,95.945206,237.87505,2277.07461130137,0.0,34.36644,52.64897,930.0,13.29,spmv,930
277,0.0,0.9983397,0.93319684,0.8684477,0.0,0.707338,0.0,0.111775264,0.0,15201932.07317073,36298693.91811847,97.18641,87.03658,86.94425,96.09059,238.32617,2266.5953588850175,0.0,34.310104,52.639374,915.0,13.253333333333332,spmv,915
278,0.0,0.99508464,0.9331399,0.86771846,0.0,0.69767183,0.0,0.11247841,0.0,17932695.412780657,62855119.15716753,96.82556,86.05009,85.68048,95.858376,235.75635,2276.8210898100174,0.0,34.231434,52.480137,900.0,13.39,spmv,900
279,0.0,0.9969875,0.93410534,0.8685821,0.0,0.69864464,0.0,0.11435714,0.0,15818866.528571429,41380093.073214285,97.10178,86.28571,85.77679,96.130356,236.20241,2266.4461607142857,0.0,34.160713,52.544643,885.0,13.366666666666667,spmv,885
280,0.0,0.9977478,0.93382186,0.8679718,0.0,0.69495064,0.0,0.11558907,0.0,15266081.310405644,35268916.287477955,97.13404,85.86067,85.225746,95.97531,235.20448,2273.9817160493826,0.0,34.123455,52.44621,870.0,13.420000000000002,spmv,870
281,0.0,0.9979507,0.9357177,0.8696088,0.0,0.6951752,0.0,0.11784354,0.0,15687223.166666666,41293223.8537415,97.05102,85.853745,85.07653,95.94558,234.99689,2276.083892857143,0.0,34.122448,52.503403,855.0,13.48,spmv,855
282,0.0,0.99844086,0.93478715,0.86832094,0.0,0.67446625,0.0,0.11611993,0.0,15721014.787162162,41867007.432432435,97.20439,83.39358,83.08277,96.17399,230.42863,2275.7688716216217,0.0,33.97804,52.375,840.0,13.573333333333332,spmv,840
283,0.0,0.99926513,0.9353557,0.86873996,0.0,0.6817785,0.0,0.11976678,0.0,14790506.389261745,31803762.45805369,96.66275,83.78523,83.02853,95.69128,231.3242,2271.255375838926,0.0,34.011745,52.308723,825.0,13.496666666666668,spmv,825
284,0.0,0.99882615,0.93489236,0.8683858,0.0,0.6652285,0.0,0.1187947,0.0,15287109.19039735,37371253.38907285,96.90398,82.289734,81.26821,96.0745,228.00812,2302.315549668874,0.0,33.860928,52.263245,810.0,13.856666666666667,spmv,810
285,0.0,0.9986732,0.9345749,0.86986685,0.0,0.6070651,0.0,0.11068835,0.0,15141033.288956126,40524986.95007564,97.36006,75.662636,74.6233,96.36157,216.13106,2333.9581195158853,0.0,33.50227,51.66717,795.0,14.273333333333332,spmv,795
286,0.0,0.9984664,0.93506724,0.8701719,0.0,0.6062855,0.0,0.11279671,0.0,14313005.394618833,31960549.0,97.36024,75.63079,74.71151,96.378174,215.15916,2344.015461883408,0.0,33.485798,51.713005,780.0,14.396666666666668,spmv,780
287,0.0,0.99913895,0.93335575,0.8686,0.0,0.6042183,0.0,0.11431603,0.0,14334796.522137405,34258628.62748092,97.398476,75.52977,74.70229,96.57099,214.96425,2333.031603053435,0.0,33.505344,51.67481,765.0,14.32,spmv,765
288,0.0,0.99739194,0.9340507,0.86934125,0.0,0.59791505,0.0,0.115611024,0.0,15014083.49776453,41094278.4023845,97.60059,74.69598,74.32489,96.575264,213.60175,2335.4327526080474,0.0,33.417286,51.728764,750.0,14.366666666666667,spmv,750
289,0.0,0.99872667,0.934351,0.8732215,0.0,0.5234158,0.0,0.10306736,0.0,12797164.788860103,27812840.077720206,97.77461,65.32513,65.31606,96.78757,198.23752,2422.262512953368,0.0,32.856216,50.724094,735.0,15.366666666666667,spmv,735
290,0.0,0.99647444,0.9331138,0.8719987,0.0,0.5214744,0.0,0.10500255,0.0,13722597.512787724,33928577.3657289,98.04859,65.53325,65.49361,97.08312,198.05862,2422.053638107417,0.0,32.80051,50.716114,720.0,15.383333333333333,spmv,720
291,0.0,0.9989641,0.9339615,0.8726483,0.0,0.52247626,0.0,0.10724647,0.0,12708801.175866496,25061441.87804878,97.9294,65.401794,65.20026,96.88319,197.66861,2424.7304518613605,0.0,32.83312,50.7086,705.0,15.44,spmv,705
292,0.0,0.99807405,0.9324656,0.8708968,0.0,0.5209392,0.0,0.10931349,0.0,13893021.898148147,34520171.40608466,97.9127,65.42857,64.730156,96.89153,197.4924,2421.297849206349,0.0,32.86111,50.728836,690.0,15.44,spmv,690
293,0.0,0.996943,0.93123907,0.8720625,0.0,0.44635087,0.0,0.09573685,0.0,13776546.346491229,41228278.80811404,97.88706,56.683113,55.699562,97.01206,181.41898,2524.149427631579,0.0,32.035088,49.801537,675.0,16.69333333333333,spmv,675
294,0.0,0.9967679,0.9311034,0.87176895,0.0,0.44576237,0.0,0.097740375,0.0,12847254.556655666,27621988.333333332,98.050606,56.71067,55.82508,97.17492,180.74225,2528.12701760176,0.0,31.375137,49.28603,660.0,16.776666666666667,spmv,660
295,0.0,0.999375,0.93294483,0.87351465,0.0,0.44643468,0.0,0.100109234,0.0,12193114.344594594,30203228.59346847,98.20721,56.765766,55.81419,97.16216,180.83437,2525.433150900901,0.0,31.84572,49.661037,645.0,16.766666666666666,spmv,645
296,0.0,0.9985717,0.92867976,0.87095284,0.0,0.40075245,0.0,0.092008844,0.0,12175595.459724952,26086617.821218073,98.482315,51.15619,50.24558,97.50197,171.27284,2605.823258349705,0.0,31.696465,49.317287,630.0,17.786666666666665,spmv,630
297,0.0,0.9991397,0.9298812,0.87198,0.0,0.40008083,0.0,0.0942505,0.0,12182735.987025948,30594243.9750499,98.23553,50.98403,49.997005,97.27046,171.0563,2614.5828842315373,0.0,31.67465,49.297405,615.0,17.886666666666667,spmv,615
298,0.0,0.9998567,0.92920995,0.8712557,0.0,0.39937413,0.0,0.09633632,0.0,11283022.866666667,22658806.661691543,98.23682,50.993034,50.006966,97.295525,170.61241,2612.868967164179,0.0,31.785074,49.3602,600.0,17.86,spmv,600
299,0.0,0.9999404,0.92947876,0.8712889,0.0,0.3984909,0.0,0.09861919,0.0,11473492.223232323,21354217.0979798,98.59697,50.895958,50.11616,97.53738,169.98828,2608.133002020202,0.0,31.062626,48.81818,585.0,17.91,spmv,585
300,0.0,0.9989439,0.9289069,0.8706997,0.0,0.3971121,0.0,0.10090591,0.0,11663618.253253253,25513550.426426426,98.44845,50.12112,50.1021,97.46847,170.02507,2613.288937937938,0.0,31.704704,49.322323,570.0,17.856666666666666,spmv,570
301,0.0,0.99683267,0.9268396,0.8688762,0.0,0.39527526,0.0,0.10319703,0.0,11585499.057425743,23824972.97722772,98.237625,50.00396,49.99802,97.254456,169.45871,2607.959499009901,0.0,31.70495,49.351486,555.0,17.89,spmv,555
302,0.0,0.99848086,0.92596287,0.86815625,0.0,0.39450166,0.0,0.10572349,0.0,12218360.382513661,34463776.84590164,98.168304,49.949726,49.58142,97.16175,169.26741,2619.8055377049177,0.0,31.606558,49.26776,540.0,18.08333333333333,spmv,540
303,0.0,0.9999577,0.9272608,0.8688711,0.0,0.3937593,0.0,0.10857805,0.0,10891417.04632427,20218737.49345418,98.41792,50.07452,49.100704,97.43202,168.93433,2616.5003131923463,0.0,31.770393,49.35146,525.0,18.07,spmv,525
304,0.0,0.9982896,0.92631876,0.86762583,0.0,0.39199513,0.0,0.111359574,0.0,12352284.556851313,33415445.313896988,98.28183,50.0379,49.061226,97.30709,168.25803,2612.598249757046,0.0,31.773567,49.3586,510.0,18.040000000000003,spmv,510
305,0.0,0.9925263,0.99056315,0.95167893,0.0,0.0029894738,0.0,0.9023579,0.0,13418307.52631579,11227535.652631579,87.53158,0.0,0.0,86.88947,272.224,1458.670505263158,0.0,41.042107,45.563156,1410.0,3.34,mriq,1410
306,0.0,0.9941337,0.9925615,0.9345722,0.0,0.002962567,0.0,0.9025775,0.0,9530168.871657753,21374387.278074868,89.49198,0.0,0.0,88.56684,264.28793,1427.8732299465241,0.0,40.641712,45.31016,1395.0,3.3833333333333333,mriq,1395
307,0.0,0.99167526,0.9939433,0.9562629,0.0,0.0029742268,0.0,0.90560824,0.0,11937154.541237114,28513880.783505153,89.47423,0.0,0.0,88.65464,257.64264,1397.357175257732,0.0,40.04639,45.48969,1380.0,3.4033333333333338,mriq,1380
308,0.0,0.99059904,0.9943285,0.9485024,0.0,0.0029903383,0.0,0.90516424,0.0,9517373.024154589,20420739.758454107,89.35265,0.0,0.0,88.381645,247.06442,1383.90861352657,0.0,39.420288,45.454105,1365.0,3.3766666666666665,mriq,1365
309,0.0,0.995465,0.989965,0.950585,0.0,0.002955,0.0,0.901635,0.0,9076132.0,15302692.735,91.0,0.0,0.0,89.77,242.00505,1372.184555,0.0,38.995,44.79,1350.0,3.4233333333333333,mriq,1350
310,0.0,0.99533814,0.99463767,0.94671017,0.0,0.002942029,0.0,0.90540576,0.0,8459803.961352658,13055668.304347826,91.37681,0.0,0.0,91.63768,235.39722,1361.1141304347825,0.0,38.555557,45.130436,1335.0,3.4466666666666668,mriq,1335
311,0.0,0.9947725,0.99391466,0.9489621,0.0,0.0029431279,0.0,0.9046635,0.0,10199004.815165877,10551809.379146919,91.682465,0.0,0.0,90.772514,226.78682,1347.8513459715641,0.0,37.971565,44.796207,1320.0,3.4600000000000004,mriq,1320
312,0.0,0.99515945,0.9925314,0.94296134,0.0,0.0027487923,0.0,0.9032802,0.0,9508651.777777778,18238358.990338165,88.753624,0.0,0.0,88.251205,220.32663,1354.9764975845412,0.0,37.386475,45.15942,1305.0,3.61,mriq,1305
313,0.0,0.9955734,0.9913991,0.94475687,0.0,0.0026009176,0.0,0.90240365,0.0,8517513.311926605,13517830.35321101,90.27523,0.0,0.0,89.279816,219.44014,1339.7069495412843,0.0,37.344036,44.8578,1290.0,3.49,mriq,1290
314,0.0,0.99601835,0.99507797,0.9539496,0.0,0.0025137616,0.0,0.90635777,0.0,15098127.362385321,6431068.247706422,92.229355,0.0,0.0,91.623856,212.48636,1326.1690825688072,0.0,36.83945,44.949543,1275.0,3.57,mriq,1275
315,0.0,0.9940274,0.99045664,0.9454064,0.0,0.0023789955,0.0,0.9018219,0.0,9139600.657534247,17722713.187214613,91.91781,0.0,0.0,91.0137,206.2687,1322.5596712328768,0.0,36.438354,44.82192,1260.0,3.5866666666666664,mriq,1260
