,dvfs,application,base_kernel_runtime,kernel_runtime,ratio
507,1395,mriq,109.0,3.3833333333333333,32.25
508,1395,nw,115.0,14.71,7.816666666666666
509,1395,spmv,147.0,12.97,11.333333333333334
510,1395,srad,114.0,8.200000000000001,13.9
511,1395,stencil,125.0,4.746666666666666,26.336666666666662
512,1395,tpacf,107.0,7.076666666666667,15.123333333333333
513,1410,bfs,117.0,7.44,15.770000000000001
514,1410,bplustree,108.0,7.12,15.176666666666668
515,1410,cfd,126.0,9.96,12.656666666666666
516,1410,cutcp,99.0,4.103333333333333,24.126666666666665
517,1410,fft,111.0,4.2700000000000005,25.99
518,1410,ge,155.0,6.97,22.25
519,1410,heartwall,106.0,9.61,11.040000000000001
520,1410,histo,114.0,56.946666666666665,2.0033333333333334
521,1410,hotspot,114.0,6.3933333333333335,17.843333333333334
522,1410,kmeans,100.0,45.086666666666666,2.216666666666667
523,1410,lavamd,109.0,4.8,22.706666666666667
524,1410,lbm,112.0,4.996666666666667,22.423333333333336
525,1410,lud,119.0,9.956666666666667,11.953333333333333
526,1410,mriq,109.0,3.34,32.65
527,1410,nw,115.0,14.546666666666667,7.906666666666666
528,1410,spmv,147.0,13.06,11.256666666666668
529,1410,srad,114.0,8.193333333333333,13.913333333333334
530,1410,stencil,125.0,4.783333333333333,26.16
531,1410,tpacf,107.0,7.086666666666666,15.096666666666666
532,510,bfs,117.0,10.24,11.443333333333333
533,510,bplustree,108.0,14.433333333333332,7.483333333333333
534,510,cfd,126.0,16.55666666666667,7.613333333333333
535,510,cutcp,99.0,8.623333333333333,11.476666666666667
536,510,fft,111.0,8.08,13.743333333333334
537,510,ge,155.0,13.803333333333333,11.233333333333334
538,510,heartwall,106.0,23.763333333333335,4.46
539,510,histo,114.0,77.60666666666667,1.4666666666666668
540,510,hotspot,114.0,11.366666666666667,10.026666666666666
541,510,kmeans,100.0,45.74333333333333,2.183333333333333
542,510,lavamd,109.0,6.446666666666666,16.906666666666666
543,510,lbm,112.0,9.673333333333334,11.58
544,510,lud,119.0,21.76,5.47
545,510,mriq,109.0,6.833333333333333,15.953333333333333
546,510,nw,115.0,35.66,3.2266666666666666
547,510,spmv,147.0,18.040000000000003,8.15
548,510,srad,114.0,14.9,7.66
549,510,stencil,125.0,9.256666666666666,13.5
550,510,tpacf,107.0,14.696666666666665,7.28
551,525,bfs,117.0,9.866666666666667,11.856666666666667
552,525,bplustree,108.0,14.136666666666665,7.6433333333333335
553,525,cfd,126.0,16.43,7.669999999999999
554,525,cutcp,99.0,8.353333333333333,11.85
555,525,fft,111.0,7.859999999999999,14.123333333333335
556,525,ge,155.0,13.813333333333333,11.223333333333334
557,525,heartwall,106.0,23.17,4.573333333333333
558,525,histo,114.0,72.46666666666667,1.5833333333333333
559,525,hotspot,114.0,11.263333333333334,10.12
560,525,kmeans,100.0,45.60999999999999,2.19
561,525,lavamd,109.0,6.403333333333333,17.02
562,525,lbm,112.0,9.486666666666666,11.803333333333333
563,525,lud,119.0,21.51,5.53
564,525,mriq,109.0,6.669999999999999,16.34
565,525,nw,115.0,35.04666666666666,3.28
566,525,spmv,147.0,18.069999999999997,8.133333333333333
567,525,srad,114.0,14.333333333333334,7.953333333333333
568,525,stencil,125.0,9.163333333333334,13.643333333333333
569,525,tpacf,107.0,14.39,7.4366666666666665
570,540,bfs,117.0,9.863333333333333,11.86
571,540,bplustree,108.0,13.903333333333334,7.77
572,540,cfd,126.0,16.25,7.756666666666667
573,540,cutcp,99.0,8.256666666666666,11.99
574,540,fft,111.0,7.706666666666667,14.4
575,540,ge,155.0,13.776666666666666,11.253333333333332
576,540,heartwall,106.0,22.560000000000002,4.696666666666666
577,540,histo,114.0,77.50666666666666,1.4733333333333334
578,540,hotspot,114.0,11.076666666666668,10.293333333333333
579,540,kmeans,100.0,45.60999999999999,2.19
580,540,lavamd,109.0,6.336666666666667,17.203333333333333
581,540,lbm,112.0,9.353333333333333,11.976666666666667
582,540,lud,119.0,21.19666666666667,5.616666666666667
583,540,mriq,109.0,6.566666666666666,16.599999999999998
584,540,nw,115.0,34.4,3.3433333333333333
585,540,spmv,147.0,18.083333333333332,8.126666666666667
586,540,srad,114.0,14.176666666666668,8.04
587,540,stencil,125.0,9.01,13.876666666666665
588,540,tpacf,107.0,14.036666666666667,7.626666666666666
589,555,bfs,117.0,9.89,11.846666666666666
590,555,bplustree,108.0,13.74,7.859999999999999
591,555,cfd,126.0,16.13,7.813333333333333
592,555,cutcp,99.0,8.096666666666666,12.226666666666667
593,555,fft,111.0,7.523333333333333,14.753333333333332
594,555,ge,155.0,13.770000000000001,11.256666666666666
595,555,heartwall,106.0,21.993333333333336,4.816666666666666
596,555,histo,114.0,77.54333333333334,1.4733333333333334
597,555,hotspot,114.0,10.893333333333333,10.466666666666667
598,555,kmeans,100.0,45.79,2.18
599,555,lavamd,109.0,6.31,17.283333333333335
600,555,lbm,112.0,9.14,12.253333333333332
601,555,lud,119.0,21.06,5.6499999999999995
602,555,mriq,109.0,6.3933333333333335,17.046666666666667
603,555,nw,115.0,33.71666666666667,3.41
604,555,spmv,147.0,17.89,8.216666666666667
605,555,srad,114.0,14.023333333333333,8.126666666666667
606,555,stencil,125.0,8.950000000000001,13.966666666666667
607,555,tpacf,107.0,13.746666666666668,7.786666666666666
608,570,bfs,117.0,10.049999999999999,11.660000000000002
609,570,bplustree,108.0,13.5,8.003333333333332
610,570,cfd,126.0,15.979999999999999,7.883333333333333
611,570,cutcp,99.0,7.903333333333333,12.526666666666666
612,570,fft,111.0,7.3500000000000005,15.1
613,570,ge,155.0,13.729999999999999,11.286666666666667
614,570,heartwall,106.0,21.45,4.943333333333333
615,570,histo,114.0,76.29,1.4966666666666668
616,570,hotspot,114.0,10.75,10.603333333333333
617,570,kmeans,100.0,45.473333333333336,2.2
618,570,lavamd,109.0,6.266666666666667,17.39333333333333
619,570,lbm,112.0,9.016666666666667,12.426666666666668
620,570,lud,119.0,20.716666666666665,5.743333333333333
621,570,mriq,109.0,6.256666666666667,17.423333333333336
622,570,nw,115.0,33.166666666666664,3.466666666666667
623,570,spmv,147.0,17.856666666666666,8.23
624,570,srad,114.0,13.87,8.216666666666667
625,570,stencil,125.0,8.863333333333333,14.1
626,570,tpacf,107.0,13.493333333333334,7.933333333333334
627,585,bfs,117.0,10.026666666666666,11.686666666666667
628,585,bplustree,108.0,13.286666666666667,8.126666666666667
629,585,cfd,126.0,15.886666666666665,7.933333333333334
630,585,cutcp,99.0,7.79,12.706666666666669
631,585,fft,111.0,7.243333333333333,15.326666666666668
632,585,ge,155.0,13.666666666666666,11.339999999999998
633,585,heartwall,106.0,20.993333333333336,5.05
634,585,histo,114.0,75.68333333333334,1.51
635,585,hotspot,114.0,10.58,10.780000000000001
636,585,kmeans,100.0,45.656666666666666,2.19
637,585,lavamd,109.0,6.156666666666666,17.7
638,585,lbm,112.0,8.883333333333335,12.603333333333333
639,585,lud,119.0,20.623333333333335,5.766666666666667
640,585,mriq,109.0,6.123333333333332,17.8
641,585,nw,115.0,32.72666666666667,3.513333333333333
642,585,spmv,147.0,17.91,8.21
643,585,srad,114.0,13.746666666666668,8.293333333333335
644,585,stencil,125.0,8.816666666666668,14.173333333333332
645,585,tpacf,107.0,13.236666666666666,8.083333333333334
646,600,bfs,117.0,10.073333333333332,11.623333333333333
647,600,bplustree,108.0,13.126666666666667,8.226666666666667
648,600,cfd,126.0,15.74,8.006666666666666
649,600,cutcp,99.0,7.546666666666667,13.113333333333335
650,600,fft,111.0,7.086666666666666,15.663333333333334
651,600,ge,155.0,13.65,11.353333333333333
652,600,heartwall,106.0,20.523333333333333,5.163333333333333
653,600,histo,114.0,75.8,1.5033333333333332
654,600,hotspot,114.0,10.44,10.92
655,600,kmeans,100.0,45.61666666666667,2.19
656,600,lavamd,109.0,6.066666666666666,17.97
657,600,lbm,112.0,8.79,12.743333333333334
658,600,lud,119.0,20.27,5.873333333333334
659,600,mriq,109.0,6.0,18.166666666666668
660,600,nw,115.0,32.23666666666667,3.57
661,600,spmv,147.0,17.86,8.229999999999999
662,600,srad,114.0,13.589999999999998,8.386666666666667
663,600,stencil,125.0,8.736666666666666,14.306666666666667
664,600,tpacf,107.0,12.96,8.256666666666666
665,615,bfs,117.0,10.613333333333333,11.160000000000002
666,615,bplustree,108.0,12.923333333333332,8.356666666666667
667,615,cfd,126.0,15.56,8.1
668,615,cutcp,99.0,7.406666666666666,13.37
669,615,fft,111.0,6.936666666666667,16.0
670,615,ge,155.0,13.616666666666667,11.376666666666667
671,615,heartwall,106.0,20.066666666666666,5.283333333333333
672,615,histo,114.0,75.64,1.5099999999999998
673,615,hotspot,114.0,10.31,11.06
674,615,kmeans,100.0,45.526666666666664,2.2
675,615,lavamd,109.0,6.04,18.04
676,615,lbm,112.0,8.74,12.82
677,615,lud,119.0,20.116666666666667,5.913333333333334
678,615,mriq,109.0,5.903333333333333,18.47
679,615,nw,115.0,31.820000000000004,3.6166666666666667
680,615,spmv,147.0,17.886666666666667,8.22
681,615,srad,114.0,13.513333333333334,8.433333333333334
682,615,stencil,125.0,8.693333333333333,14.376666666666665
683,615,tpacf,107.0,12.74,8.4
684,630,bfs,117.0,9.976666666666667,11.74
685,630,bplustree,108.0,12.776666666666666,8.453333333333333
686,630,cfd,126.0,15.520000000000001,8.12
687,630,cutcp,99.0,7.283333333333334,13.593333333333334
688,630,fft,111.0,6.843333333333334,16.216666666666665
689,630,ge,155.0,13.6,11.396666666666667
690,630,heartwall,106.0,19.66,5.3933333333333335
691,630,histo,114.0,74.82,1.5233333333333334
692,630,hotspot,114.0,10.176666666666668,11.200000000000001
693,630,kmeans,100.0,45.660000000000004,2.19
694,630,lavamd,109.0,5.953333333333333,18.303333333333335
695,630,lbm,112.0,8.783333333333333,12.753333333333332
696,630,lud,119.0,20.0,5.953333333333333
697,630,mriq,109.0,5.8066666666666675,18.78333333333333
698,630,nw,115.0,31.53,3.65
699,630,spmv,147.0,17.786666666666665,8.263333333333334
700,630,srad,114.0,13.396666666666667,8.51
701,630,stencil,125.0,8.633333333333333,14.476666666666667
702,630,tpacf,107.0,12.506666666666666,8.553333333333333
703,645,bfs,117.0,9.916666666666666,11.799999999999999
704,645,bplustree,108.0,12.073333333333332,8.946666666666667
705,645,cfd,126.0,14.923333333333332,8.44
706,645,cutcp,99.0,7.140000000000001,13.863333333333335
707,645,fft,111.0,6.646666666666667,16.7
708,645,ge,155.0,12.866666666666667,12.046666666666667
709,645,heartwall,106.0,19.173333333333332,5.53
710,645,histo,114.0,77.68333333333334,1.4666666666666668
711,645,hotspot,114.0,9.72,11.729999999999999
712,645,kmeans,100.0,45.36666666666667,2.2033333333333336
713,645,lavamd,109.0,5.91,18.44333333333333
714,645,lbm,112.0,8.423333333333334,13.299999999999999
715,645,lud,119.0,18.006666666666664,6.609999999999999
716,645,mriq,109.0,5.683333333333334,19.18
717,645,nw,115.0,28.87,3.986666666666667
718,645,spmv,147.0,16.766666666666666,8.766666666666666
719,645,srad,114.0,12.703333333333333,8.976666666666667
720,645,stencil,125.0,8.043333333333333,15.543333333333335
721,645,tpacf,107.0,12.266666666666666,8.723333333333334
722,660,bfs,117.0,9.496666666666668,12.33
723,660,bplustree,108.0,11.936666666666667,9.046666666666667
724,660,cfd,126.0,14.986666666666666,8.406666666666666
725,660,cutcp,99.0,7.010000000000001,14.123333333333333
726,660,fft,111.0,6.536666666666666,16.976666666666663
727,660,ge,155.0,12.883333333333333,12.030000000000001
728,660,heartwall,106.0,18.78,5.646666666666666
729,660,histo,114.0,71.36,1.5999999999999999
730,660,hotspot,114.0,9.67,11.790000000000001
731,660,kmeans,100.0,45.46,2.2
732,660,lavamd,109.0,5.876666666666668,18.546666666666667
733,660,lbm,112.0,8.416666666666666,13.303333333333333
734,660,lud,119.0,17.87333333333333,6.656666666666666
735,660,mriq,109.0,5.656666666666666,19.286666666666665
736,660,nw,115.0,28.74333333333333,3.9966666666666666
737,660,spmv,147.0,16.776666666666667,8.76
738,660,srad,114.0,12.660000000000002,9.003333333333332
739,660,stencil,125.0,8.02,15.596666666666666
740,660,tpacf,107.0,12.066666666666668,8.866666666666667
741,675,bfs,117.0,9.58,12.246666666666668
742,675,bplustree,108.0,11.780000000000001,9.166666666666666
743,675,cfd,126.0,14.94,8.433333333333334
744,675,cutcp,99.0,6.883333333333333,14.386666666666668
745,675,fft,111.0,6.406666666666666,17.330000000000002
746,675,ge,155.0,12.94,11.979999999999999
747,675,heartwall,106.0,18.41333333333333,5.756666666666667
748,675,histo,114.0,74.89,1.5200000000000002
749,675,hotspot,114.0,9.476666666666667,12.026666666666666
750,675,kmeans,100.0,45.71,2.19
751,675,lavamd,109.0,5.8933333333333335,18.5
752,675,lbm,112.0,8.389999999999999,13.346666666666666
753,675,lud,119.0,17.7,6.723333333333334
754,675,mriq,109.0,5.496666666666667,19.83
755,675,nw,115.0,28.343333333333334,4.056666666666666
756,675,spmv,147.0,16.69333333333333,8.81
757,675,srad,114.0,12.566666666666668,9.07
758,675,stencil,125.0,7.956666666666667,15.709999999999999
759,675,tpacf,107.0,11.846666666666666,9.033333333333333
760,690,bfs,117.0,9.256666666666666,12.709999999999999
761,690,bplustree,108.0,11.373333333333333,9.5
762,690,cfd,126.0,14.339999999999998,8.790000000000001
763,690,cutcp,99.0,6.746666666666667,14.676666666666668
764,690,fft,111.0,6.303333333333334,17.603333333333335
765,690,ge,155.0,11.89,13.036666666666667
766,690,heartwall,106.0,17.916666666666668,5.916666666666667
767,690,histo,114.0,66.90333333333332,1.7066666666666668
768,690,hotspot,114.0,9.203333333333333,12.386666666666665
769,690,kmeans,100.0,45.29666666666666,2.21
770,690,lavamd,109.0,5.803333333333334,18.793333333333333
771,690,lbm,112.0,7.886666666666667,14.200000000000001
772,690,lud,119.0,16.043333333333333,7.416666666666667
773,690,mriq,109.0,5.38,20.263333333333332
774,690,nw,115.0,26.826666666666668,4.286666666666666
775,690,spmv,147.0,15.44,9.520000000000001
776,690,srad,114.0,11.693333333333333,9.75
777,690,stencil,125.0,7.726666666666667,16.176666666666666
778,690,tpacf,107.0,11.616666666666667,9.21
779,705,bfs,117.0,9.053333333333333,12.946666666666667
780,705,bplustree,108.0,11.263333333333334,9.59
781,705,cfd,126.0,14.353333333333333,8.78
782,705,cutcp,99.0,6.623333333333334,14.946666666666667
783,705,fft,111.0,6.166666666666667,18.0
784,705,ge,155.0,11.883333333333333,13.046666666666667
785,705,heartwall,106.0,17.543333333333333,6.04
786,705,histo,114.0,75.88,1.5
787,705,hotspot,114.0,9.12,12.5
788,705,kmeans,100.0,45.32333333333333,2.21
789,705,lavamd,109.0,5.733333333333334,19.016666666666666
790,705,lbm,112.0,7.830000000000001,14.303333333333333
791,705,lud,119.0,15.866666666666667,7.5
792,705,mriq,109.0,5.329999999999999,20.44666666666667
793,705,nw,115.0,26.536666666666665,4.333333333333333
794,705,spmv,147.0,15.44,9.516666666666666
795,705,srad,114.0,11.633333333333333,9.796666666666667
796,705,stencil,125.0,7.563333333333333,16.526666666666667
797,705,tpacf,107.0,11.479999999999999,9.323333333333332
798,720,bfs,117.0,8.793333333333335,13.31
799,720,bplustree,108.0,11.123333333333333,9.71
800,720,cfd,126.0,14.229999999999999,8.856666666666667
801,720,cutcp,99.0,6.510000000000001,15.203333333333333
802,720,fft,111.0,6.043333333333334,18.356666666666666
803,720,ge,155.0,11.873333333333335,13.056666666666667
804,720,heartwall,106.0,17.23,6.153333333333333
805,720,histo,114.0,69.89,1.6366666666666667
806,720,hotspot,114.0,9.006666666666666,12.659999999999998
807,720,kmeans,100.0,45.446666666666665,2.1999999999999997
808,720,lavamd,109.0,5.733333333333333,19.02
809,720,lbm,112.0,7.826666666666667,14.31
810,720,lud,119.0,15.82,7.523333333333333
811,720,mriq,109.0,5.223333333333334,20.873333333333335
812,720,nw,115.0,26.209999999999997,4.386666666666667
813,720,spmv,147.0,15.383333333333333,9.56
814,720,srad,114.0,11.533333333333333,9.883333333333333
815,720,stencil,125.0,7.246666666666667,17.246666666666666
816,720,tpacf,107.0,11.263333333333334,9.5
817,735,bfs,117.0,9.27,12.643333333333333
818,735,bplustree,108.0,10.986666666666666,9.83
819,735,cfd,126.0,14.193333333333333,8.88
820,735,cutcp,99.0,6.489999999999999,15.263333333333334
821,735,fft,111.0,5.97,18.59
822,735,ge,155.0,11.876666666666667,13.046666666666667
823,735,heartwall,106.0,16.92,6.266666666666667
824,735,histo,114.0,75.41333333333334,1.51
825,735,hotspot,114.0,8.85,12.876666666666667
826,735,kmeans,100.0,44.74666666666667,2.236666666666667
827,735,lavamd,109.0,5.69,19.150000000000002
828,735,lbm,112.0,7.816666666666666,14.33
829,735,lud,119.0,15.65,7.603333333333334
830,735,mriq,109.0,5.13,21.24
831,735,nw,115.0,25.706666666666667,4.476666666666667
832,735,spmv,147.0,15.366666666666667,9.563333333333333
833,735,srad,114.0,11.523333333333333,9.9
834,735,stencil,125.0,7.31,17.106666666666666
835,735,tpacf,107.0,11.133333333333333,9.61
836,750,bfs,117.0,8.566666666666666,13.676666666666668
837,750,bplustree,108.0,10.700000000000001,10.09
838,750,cfd,126.0,13.723333333333334,9.186666666666666
839,750,cutcp,99.0,6.366666666666667,15.546666666666667
840,750,fft,111.0,5.830000000000001,19.036666666666665
841,750,ge,155.0,11.213333333333333,13.826666666666668
842,750,heartwall,106.0,16.55333333333333,6.403333333333333
843,750,histo,114.0,72.14666666666666,1.58
844,750,hotspot,114.0,8.62,13.219999999999999
845,750,kmeans,100.0,45.29666666666666,2.21
846,750,lavamd,109.0,5.669999999999999,19.226666666666667
847,750,lbm,112.0,7.463333333333334,15.006666666666666
848,750,lud,119.0,14.33,8.303333333333333
849,750,mriq,109.0,5.0633333333333335,21.53
850,750,nw,115.0,24.493333333333336,4.693333333333333
851,750,spmv,147.0,14.366666666666667,10.229999999999999
852,750,srad,114.0,10.703333333333333,10.65
853,750,stencil,125.0,6.953333333333333,17.99
854,750,tpacf,107.0,10.893333333333333,9.82
855,765,bfs,117.0,9.31,12.61
856,765,bplustree,108.0,10.590000000000002,10.196666666666667
857,765,cfd,126.0,13.68,9.213333333333333
858,765,cutcp,99.0,6.23,15.883333333333333
859,765,fft,111.0,5.783333333333334,19.19666666666667
860,765,ge,155.0,11.233333333333334,13.796666666666667
861,765,heartwall,106.0,16.27,6.516666666666667
862,765,histo,114.0,71.53,1.5966666666666667
863,765,hotspot,114.0,8.543333333333333,13.346666666666666
864,765,kmeans,100.0,45.85,2.183333333333333
865,765,lavamd,109.0,5.543333333333333,19.656666666666666
866,765,lbm,112.0,7.4433333333333325,15.046666666666667
867,765,lud,119.0,14.243333333333334,8.356666666666667
868,765,mriq,109.0,5.013333333333333,21.743333333333336
869,765,nw,115.0,24.38,4.716666666666667
870,765,spmv,147.0,14.32,10.266666666666667
871,765,srad,114.0,10.666666666666666,10.69
872,765,stencil,125.0,6.989999999999999,17.886666666666667
873,765,tpacf,107.0,10.736666666666666,9.966666666666667
874,780,bfs,117.0,8.33,14.043333333333335
875,780,bplustree,108.0,10.483333333333333,10.299999999999999
876,780,cfd,126.0,13.716666666666667,9.183333333333334
877,780,cutcp,99.0,6.146666666666666,16.103333333333335
878,780,fft,111.0,5.666666666666667,19.59
879,780,ge,155.0,11.24,13.793333333333335
880,780,heartwall,106.0,16.026666666666667,6.613333333333333
881,780,histo,114.0,73.90666666666665,1.5433333333333332
882,780,hotspot,114.0,8.433333333333332,13.516666666666666
883,780,kmeans,100.0,45.31666666666666,2.2066666666666666
884,780,lavamd,109.0,5.5566666666666675,19.62
885,780,lbm,112.0,7.483333333333333,14.966666666666667
886,780,lud,119.0,14.143333333333333,8.416666666666666
887,780,mriq,109.0,4.98,21.886666666666667
888,780,nw,115.0,23.886666666666667,4.8133333333333335
889,780,spmv,147.0,14.396666666666667,10.209999999999999
890,780,srad,114.0,10.57,10.790000000000001
891,780,stencil,125.0,6.656666666666666,18.78
892,780,tpacf,107.0,10.643333333333333,10.056666666666667
893,795,bfs,117.0,8.633333333333333,13.57
894,795,bplustree,108.0,10.326666666666666,10.459999999999999
895,795,cfd,126.0,13.596666666666666,9.266666666666666
896,795,cutcp,99.0,6.039999999999999,16.39
897,795,fft,111.0,5.573333333333333,19.916666666666668
898,795,ge,155.0,11.206666666666669,13.833333333333334
899,795,heartwall,106.0,15.696666666666665,6.753333333333333
900,795,histo,114.0,72.66333333333334,1.5733333333333333
901,795,hotspot,114.0,8.36,13.633333333333333
902,795,kmeans,100.0,44.59,2.2433333333333336
903,795,lavamd,109.0,5.663333333333333,19.246666666666666
904,795,lbm,112.0,7.456666666666667,15.023333333333333
905,795,lud,119.0,13.956666666666669,8.53
906,795,mriq,109.0,4.86,22.426666666666666
907,795,nw,115.0,23.64,4.86
908,795,spmv,147.0,14.273333333333333,10.299999999999999
909,795,srad,114.0,10.52,10.833333333333334
910,795,stencil,125.0,6.696666666666666,18.68
911,795,tpacf,107.0,10.463333333333333,10.226666666666667
912,810,bfs,117.0,8.413333333333334,13.933333333333332
913,810,bplustree,108.0,10.086666666666668,10.703333333333333
914,810,cfd,126.0,13.206666666666669,9.543333333333333
915,810,cutcp,99.0,5.956666666666667,16.623333333333335
916,810,fft,111.0,5.466666666666666,20.313333333333333
917,810,ge,155.0,10.64,14.566666666666668
918,810,heartwall,106.0,15.446666666666667,6.863333333333333
919,810,histo,114.0,71.34,1.6033333333333335
920,810,hotspot,114.0,8.28,13.770000000000001
921,810,kmeans,100.0,45.29333333333333,2.21
922,810,lavamd,109.0,5.463333333333334,19.946666666666665
923,810,lbm,112.0,7.136666666666667,15.693333333333333
924,810,lud,119.0,13.446666666666667,8.85
925,810,mriq,109.0,4.8133333333333335,22.656666666666666
926,810,nw,115.0,22.866666666666664,5.026666666666666
927,810,spmv,147.0,13.856666666666667,10.613333333333333
928,810,srad,114.0,9.996666666666666,11.403333333333334
929,810,stencil,125.0,6.533333333333334,19.136666666666667
930,810,tpacf,107.0,10.293333333333333,10.39
931,825,bfs,117.0,8.263333333333334,14.223333333333334
932,825,bplustree,108.0,10.036666666666667,10.76
933,825,cfd,126.0,13.076666666666666,9.636666666666665
934,825,cutcp,99.0,5.94,16.67
935,825,fft,111.0,5.406666666666666,20.53
936,825,ge,155.0,10.59,14.633333333333333
937,825,heartwall,106.0,15.176666666666668,6.986666666666667
938,825,histo,114.0,72.89,1.5633333333333332
939,825,hotspot,114.0,8.183333333333332,13.93
940,825,kmeans,100.0,45.31,2.2066666666666666
941,825,lavamd,109.0,5.516666666666667,19.76
942,825,lbm,112.0,7.05,15.89
943,825,lud,119.0,13.526666666666666,8.796666666666667
944,825,mriq,109.0,4.766666666666667,22.873333333333335
945,825,nw,115.0,22.66,5.076666666666667
946,825,spmv,147.0,13.496666666666668,10.893333333333333
947,825,srad,114.0,9.933333333333332,11.483333333333334
948,825,stencil,125.0,6.31,19.813333333333333
949,825,tpacf,107.0,10.166666666666666,10.523333333333333
950,840,bfs,117.0,8.393333333333333,13.986666666666666
951,840,bplustree,108.0,9.909999999999998,10.896666666666667
952,840,cfd,126.0,13.126666666666665,9.596666666666666
953,840,cutcp,99.0,5.803333333333334,17.05666666666667
954,840,fft,111.0,5.32,20.87
955,840,ge,155.0,10.65,14.556666666666667
956,840,heartwall,106.0,14.94,7.096666666666667
957,840,histo,114.0,70.88333333333334,1.62
958,840,hotspot,114.0,8.103333333333333,14.066666666666668
959,840,kmeans,100.0,45.25666666666666,2.2100000000000004
960,840,lavamd,109.0,5.43,20.083333333333332
961,840,lbm,112.0,7.12,15.733333333333334
962,840,lud,119.0,13.373333333333333,8.896666666666667
963,840,mriq,109.0,4.656666666666667,23.400000000000002
964,840,nw,115.0,22.433333333333334,5.123333333333334
965,840,spmv,147.0,13.573333333333332,10.83
966,840,srad,114.0,9.866666666666665,11.549999999999999
967,840,stencil,125.0,6.27,19.93
968,840,tpacf,107.0,10.013333333333334,10.686666666666667
969,855,bfs,117.0,8.686666666666667,13.506666666666666
970,855,bplustree,108.0,9.683333333333334,11.153333333333334
971,855,cfd,126.0,12.729999999999999,9.9
972,855,cutcp,99.0,5.71,17.336666666666666
973,855,fft,111.0,5.323333333333333,20.856666666666666
974,855,ge,155.0,10.023333333333333,15.466666666666669
975,855,heartwall,106.0,14.686666666666667,7.22
976,855,histo,114.0,72.55666666666667,1.5733333333333335
977,855,hotspot,114.0,8.003333333333332,14.246666666666664
978,855,kmeans,100.0,45.330000000000005,2.203333333333333
979,855,lavamd,109.0,5.383333333333333,20.24
980,855,lbm,112.0,6.823333333333333,16.42
981,855,lud,119.0,12.950000000000001,9.19
982,855,mriq,109.0,4.613333333333333,23.650000000000002
983,855,nw,115.0,21.686666666666667,5.303333333333334
984,855,spmv,147.0,13.479999999999999,10.903333333333334
985,855,srad,114.0,9.593333333333334,11.88
986,855,stencil,125.0,6.1933333333333325,20.18
987,855,tpacf,107.0,9.986666666666666,10.713333333333333
988,870,bfs,117.0,8.303333333333333,14.113333333333335
989,870,bplustree,108.0,9.590000000000002,11.263333333333334
990,870,cfd,126.0,12.703333333333333,9.923333333333334
991,870,cutcp,99.0,5.6866666666666665,17.403333333333332
992,870,fft,111.0,5.170000000000001,21.459999999999997
993,870,ge,155.0,9.996666666666668,15.5
994,870,heartwall,106.0,14.453333333333333,7.333333333333333
995,870,histo,114.0,71.41000000000001,1.5999999999999999
996,870,hotspot,114.0,8.003333333333334,14.25
997,870,kmeans,100.0,45.85666666666666,2.18
998,870,lavamd,109.0,5.403333333333333,20.176666666666666
999,870,lbm,112.0,6.743333333333333,16.613333333333333
1000,870,lud,119.0,12.933333333333332,9.200000000000001
1001,870,mriq,109.0,4.56,23.903333333333332
1002,870,nw,115.0,21.56,5.333333333333333
1003,870,spmv,147.0,13.420000000000002,10.956666666666669
1004,870,srad,114.0,9.576666666666666,11.903333333333334
1005,870,stencil,125.0,6.196666666666666,20.16333333333333
1006,870,tpacf,107.0,9.75,10.973333333333334
1007,885,bfs,117.0,8.353333333333333,14.023333333333333
1008,885,bplustree,108.0,9.516666666666667,11.346666666666666
1009,885,cfd,126.0,12.636666666666665,9.973333333333334
1010,885,cutcp,99.0,5.57,17.766666666666666
1011,885,fft,111.0,5.086666666666667,21.823333333333334
1012,885,ge,155.0,10.03,15.453333333333333
1013,885,heartwall,106.0,14.213333333333333,7.46
1014,885,histo,114.0,72.33,1.5766666666666669
1015,885,hotspot,114.0,7.873333333333332,14.483333333333334
1016,885,kmeans,100.0,45.21666666666667,2.21
1017,885,lavamd,109.0,5.34,20.41333333333333
1018,885,lbm,112.0,6.75,16.599999999999998
1019,885,lud,119.0,12.876666666666667,9.24
1020,885,mriq,109.0,4.5,24.21666666666667
1021,885,nw,115.0,21.51,5.343333333333334
1022,885,spmv,147.0,13.366666666666667,10.993333333333332
1023,885,srad,114.0,9.463333333333333,12.043333333333335
1024,885,stencil,125.0,6.026666666666666,20.743333333333336
1025,885,tpacf,107.0,9.646666666666667,11.093333333333334
1026,900,bfs,117.0,8.5,13.783333333333333
1027,900,bplustree,108.0,9.413333333333334,11.476666666666667
1028,900,cfd,126.0,12.606666666666667,9.993333333333332
1029,900,cutcp,99.0,5.513333333333333,17.956666666666667
1030,900,fft,111.0,5.033333333333333,22.043333333333333
1031,900,ge,155.0,10.01,15.483333333333334
1032,900,heartwall,106.0,14.013333333333334,7.566666666666666
1033,900,histo,114.0,69.18333333333334,1.6600000000000001
1034,900,hotspot,114.0,7.8066666666666675,14.603333333333333
1035,900,kmeans,100.0,45.19,2.21
1036,900,lavamd,109.0,5.34,20.416666666666668
1037,900,lbm,112.0,6.766666666666667,16.56
1038,900,lud,119.0,12.88,9.24
1039,900,mriq,109.0,4.443333333333334,24.536666666666665
1040,900,nw,115.0,21.323333333333334,5.39
